FacilityID,TankID,TankName,TankLocation,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrant System,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,TankStatus,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther
5000019,5000019-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1956-07-01,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000021,5000021-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,,1990-06-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000021,5000021-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2023-06-29,1990-06-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000024,5000024-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1925-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000025,5000025-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-10-15,,No,Closed (removed from ground),1,Other,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-27,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-13,13,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-27,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-14,14,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-27,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-15,15,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-16,16,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-17,17,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-27,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-18,18,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-27,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-19,19,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-05-27,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000026,5000026-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1950-01-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000027,5000027-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-12-06,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000032,5000032-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000032,5000032-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000032,5000032-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000032,5000032-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000035,5000035-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,,
5000035,5000035-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1985-05-08,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000035,5000035-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1985-05-08,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000035,5000035-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1985-05-08,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
6000113,6000113-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000035,5000035-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1985-05-08,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000047,5000047-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-08-10,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000047,5000047-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-08-10,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000047,5000047-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-08-10,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000047,5000047-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-08-10,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000049,5000049-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000049,5000049-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1986-01-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000049,5000049-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1986-01-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000049,5000049-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1986-01-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000068,5000068-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-04-22,1971-04-22,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000073,5000073-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-10-06,1986-08-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000073,5000073-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-10-06,1986-08-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000073,5000073-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-10-06,1986-08-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000073,5000073-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1997-10-29,1986-08-05,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000073,5000073-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-11-23,No,Currently in use,1,Fiberglass reinforced plastic,No,No,No,No,No,Yes,Double-Walled,,
5000073,5000073-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-11-23,No,Currently in use,1,Fiberglass reinforced plastic,No,No,No,No,No,Yes,Double-Walled,,
5000073,5000073-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-11-23,No,Currently in use,1,Fiberglass reinforced plastic,No,No,No,No,No,Yes,Double-Walled,,
5000077,5000077-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-01-11,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Manufacturer's installation checklists aave been completed,
5000077,5000077-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-01-11,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Manufacturer's installation checklists aave been completed,
5000077,5000077-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-01-11,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Manufacturer's installation checklists aave been completed,
5000087,5000087-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-25,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000087,5000087-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-25,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000087,5000087-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1988-09-25,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000087,5000087-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-09-25,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000087,5000087-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-07-26,1945-09-25,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000088,5000088-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2002-07-31,1992-04-01,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
5000088,5000088-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2002-07-31,1992-04-01,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
5000088,5000088-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2002-07-31,1992-04-01,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
5000091,5000091-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1980-08-03,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000091,5000091-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1980-09-03,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000093,5000093-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-09-10,1965-06-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1996-09-20,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000093,5000093-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-14,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-14,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-13,13,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-14,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-14,14,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-14,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-15,15,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-15,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-16,16,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-15,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-17,17,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-15,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-18,18,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-15,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-19,19,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-17,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-09-10,1965-06-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-20,20,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-10-17,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-09-10,1965-06-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-09-10,1977-02-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-09-10,1977-02-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-09-10,1981-01-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000093,5000093-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1996-09-20,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000093,5000093-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1996-09-20,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000093,5000093-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1996-09-20,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000097,5000097-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,Yes,,1989-04-11,No,Temporarily out of service,1,Cathodically protected steel (without coating),No,Yes,No,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000097,5000097-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,Yes,,1989-04-11,No,Currently in use,1,Cathodically protected steel (without coating),No,Yes,No,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000097,5000097-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-04-11,No,Currently in use,1,Cathodically protected steel (without coating),No,Yes,No,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000097,5000097-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-04-11,No,Currently in use,1,Cathodically protected steel (without coating),No,Yes,No,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000100,5000100-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000100,5000100-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000103,5000103-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-09-18,1976-04-17,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000103,5000103-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-09-19,1976-04-17,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000103,5000103-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-09-19,1976-04-17,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000103,5000103-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-09-19,1973-04-17,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000107,5000107-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-03-01,1972-04-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000107,5000107-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-03-01,1972-04-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000107,5000107-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-03-01,1972-04-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000107,5000107-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-03-01,1972-04-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000114,5000114-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-09-01,1976-01-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000114,5000114-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-09-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000114,5000114-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-09-01,1976-01-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000114,5000114-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-09-01,1976-01-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000114,5000114-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-09-01,1976-01-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000114,5000114-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-09-01,1985-11-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000114,5000114-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1985-11-07,1973-12-29,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000114,5000114-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-09-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000114,5000114-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-09-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000126,5000126-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000126,5000126-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000129,5000129-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000129,5000129-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000129,5000129-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000129,5000129-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000139,5000139-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-11-02,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000139,5000139-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-11-02,1955-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000140,5000140-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1997-08-08,1976-01-26,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000140,5000140-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1997-08-08,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000146,5000146-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-18,1947-07-11,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000147,5000147-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1963-05-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000147,5000147-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1963-05-03,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000161,5000161-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2019-06-11,1987-04-28,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,,
5000161,5000161-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2019-06-11,1987-04-28,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,,
5000240,5000240-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-11-09,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000162,5000162-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1999-01-01,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000162,5000162-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1999-01-01,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000162,5000162-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1999-01-01,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000172,5000172-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1997-05-09,1979-06-06,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000172,5000172-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1997-06-17,1979-06-06,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000172,5000172-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1997-06-17,1979-06-06,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000172,5000172-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2008-11-06,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000172,5000172-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2008-11-06,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000172,5000172-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2008-11-06,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
