financial_responsibility_id,facility_id,fr_type,issuer,policy_no,effective_start_date,effective_end_date,created_by,created_date,updated_by,updated_date,third_party,first_dollar,occurrence_amount,aggregate_amount,cleanup
5667,12025,,,,,,eorzech,2014-10-30 00:00:00,,,,,,,
5668,12068,Insurance,Colony Insurance,,2014-04-28,2015-04-28,JGreeves,2015-02-23 00:00:00,,,,,,,
5669,12069,Insurance,Colony,,2014-03-11,2015-03-11,JGreeves,2015-02-23 00:00:00,,,,,,,
5670,12090,Insurance,ACE American Insurance Co.,G24737652 003,2015-01-08,2016-01-08,CBoulind,2015-04-28 00:00:00,,,,,,,
5671,12091,Insurance,Great American E&S Insurance Co.,BTA 9988884-03,2015-01-21,2016-01-21,CBoulind,2015-04-28 00:00:00,,,,,,,
5672,12092,Govt. Entity: Federal Covered,,,,,CBoulind,2015-04-28 00:00:00,,,,,,,
5673,12093,Govt. Entity: Federal Covered,,,,,CBoulind,2015-04-28 00:00:00,,,,,,,
5674,12094,Insurance,Colony Insurance Co.,WA641187-5,2014-11-15,2015-11-15,CBoulind,2015-05-11 00:00:00,,,,,,,
5675,12095,Insurance,Crum & Foster Specialty Insurance Co.,STP-106210,2015-02-04,2016-02-04,CBoulind,2015-05-01 00:00:00,,,,,,,
5676,12099,Insurance,Colony,,2014-10-03,2015-10-03,JGreeves,2015-07-27 00:00:00,,,,,,,
5677,12109,Insurance,Crum & Forster,,2014-09-14,2015-09-14,CBoulind,2015-09-28 00:00:00,,,,,,,
5678,12110,Insurance,Colony,,2014-09-01,2015-09-01,JGreeves,2015-06-25 00:00:00,,,,,,,
5679,12111,Insurance,Colony,,2014-12-06,2015-12-06,JGreeves,2015-06-25 00:00:00,,,,,,,
5680,12112,Insurance,Crum & Foster,,2015-04-16,2015-04-16,JGreeves,2015-07-01 00:00:00,,,,,,,
5681,12113,Insurance,Crum & Foster,,2015-04-16,2015-04-15,JGreeves,2015-07-01 00:00:00,,,,,,,
5682,12114,Insurance,Colony Insurance,,2015-01-11,2015-01-11,JGreeves,2015-07-15 00:00:00,,,,,,,
5683,12115,Insurance,Crum & Foster Specialty Ins Co,STP-104158,2014-09-05,2015-09-05,JGreeves,2015-10-07 00:00:00,,,,,,,
5684,12116,Insurance,Colony,,2015-05-07,2016-05-07,JGreeves,2015-07-15 00:00:00,,,,,,,
5685,12116,Insurance,Colony,WA641556-9,2019-05-07,2020-05-07,showell,2019-11-15 00:00:00,,,,,,,
5686,12117,Insurance,Crum & Foster Speciality Insurance Co.,STP-104689,,,CBoulind,2015-07-20 00:00:00,,,,,,,
5687,12118,Insurance,ACE American Insurance Co.,G24725674 003,2014-08-14,2015-08-14,CBoulind,2015-08-13 00:00:00,,,,,,,
5688,12121,Insurance,Crum & Foster Specialty Insurance Co,STP-104158,2015-02-10,2016-02-10,JGreeves,2015-09-10 00:00:00,,,,,,,
5689,12122,Insurance,Liberty Surplus Insurance Co.,TXESF103550114,2014-09-10,2015-09-10,DEBUG,2015-07-20 00:00:00,,,,,,,
5690,12123,Insurance,ACE American Insurance Co.,G24772652 002,2014-10-31,2015-10-31,DEBUG,2015-07-20 00:00:00,,,,,,,
5691,12124,Insurance,Colony Insurance,,2014-09-14,2015-09-14,JGreeves,2015-07-22 00:00:00,,,,,,,
5692,12126,Insurance,Colony,,2014-11-08,2015-11-08,JGreeves,2015-07-22 00:00:00,,,,,,,
5693,12144,Insurance,Colony Insurance Co.,WA641499-1,2011-03-19,2012-03-19,CBoulind,2015-11-09 00:00:00,,,,,,,
5694,12146,Self Insured,,,2015-03-23,2016-03-23,DEBUG,2016-02-17 00:00:00,,,,,,,
5695,12147,Insurance,ACE American Insurance Co.,G24734717 003,2015-12-05,2016-12-05,DEBUG,2016-02-17 00:00:00,,,,,,,
5696,12148,Insurance,ACE American Insurance Co.,G24734717 003,2015-12-05,2016-12-05,DEBUG,2016-02-17 00:00:00,,,,,,,
5697,12150,Surety Bond,Westchester Fire Insurance Co.,K08306151,2015-04-05,2016-04-05,DEBUG,2016-02-17 00:00:00,,,,,,,
5698,12151,Insurance,Crum & Forster Specialty Insurance Co.,STP-108781,2015-09-25,2016-09-25,DEBUG,2016-02-17 00:00:00,,,,,,,
5699,12152,Insurance,ACE American Insurance Co.,G24767905003,2015-10-01,2016-10-01,DEBUG,2016-02-17 00:00:00,,,,,,,
5700,12162,Insurance,ACE American Insurance Co.,G24675956 007,2016-01-08,2017-01-08,DEBUG,2016-02-17 00:00:00,,,,,,,
5701,12171,Insurance,Nautilus,UST621810378016,2019-05-01,2020-05-01,showell,2019-07-23 00:00:00,,,,,,,
5702,12177,Insurance,Illinois Union Insurance Co.,UST G24644959 008,2015-06-30,2016-06-30,CBoulind,2016-05-31 00:00:00,,,,,,,
5703,12178,Insurance,AIG Specialty Insurance Co.,PLS 14245447,2015-07-01,2016-07-01,CBoulind,2016-05-31 00:00:00,,,,,,,
5704,12179,Insurance,AIG Specialty Insurance Co.,PLS 14245447,2015-07-01,2016-07-01,CBoulind,2016-05-31 00:00:00,,,,,,,
5705,12180,Insurance,Great American E&S Insurance Co.,PEL 1849466 05,2015-07-01,2016-07-01,CBoulind,2016-05-31 00:00:00,,,,,,,
5706,12181,Insurance,ACE American Insurance Co.,G24776931 003,2015-05-15,2016-12-05,CBoulind,2016-05-31 00:00:00,,,,,,,
5707,12182,Insurance,ACE American Insurance Co.,G24769197 003,2015-10-01,2016-10-01,DEBUG,2016-05-31 00:00:00,,,,,,,
5708,12183,Insurance,Crum & Forster Specialty,STP-109603,2015-11-06,2016-11-06,DEBUG,2016-05-31 00:00:00,,,,,,,
5709,12184,Insurance,ACE American Insurance Co.,UST G27899663 001,2015-09-01,2016-09-01,DEBUG,2016-05-31 00:00:00,,,,,,,
5710,12185,Insurance,,,,,DEBUG,2016-05-31 00:00:00,,,,,,,
5711,12228,Insurance,ACE American,,2015-12-01,2016-12-01,JGreeves,2016-08-22 00:00:00,,,,,,,
5712,12229,Insurance,Crum & Foster,,2014-09-30,2016-09-30,JGreeves,2016-08-22 00:00:00,,,,,,,
5713,12230,Self Insured,,,2015-09-28,,JGreeves,2016-08-22 00:00:00,,,,,,,
5714,12231,Insurance,Great American Alliance Ins Co,,2016-03-03,2017-03-03,JGreeves,2016-08-22 00:00:00,,,,,,,
5715,12232,Insurance,Great American Alliance Ins Co,,2016-03-03,2016-06-03,JGreeves,2016-08-22 00:00:00,,,,,,,
5716,12233,Insurance,Great American Alliance,,2016-03-03,2017-03-03,JGreeves,2016-08-22 00:00:00,,,,,,,
5717,12234,Insurance,Commerce & Industry,,2016-01-25,2017-01-25,JGreeves,2016-08-23 00:00:00,,,,,,,
5718,12235,Insurance,,,2016-05-01,,JGreeves,2016-08-24 00:00:00,,,,,,,
5719,12236,Insurance,,,2016-05-01,2017-05-01,JGreeves,2016-08-24 00:00:00,,,,,,,
5720,12237,Insurance,,,2016-05-01,2017-05-01,JGreeves,2016-08-24 00:00:00,,,,,,,
5721,12248,Insurance,Country Wide,,2016-10-04,2017-10-04,JGreeves,2016-09-21 00:00:00,,,,,,,
5722,12249,Insurance,Great American Ins Co,,2016-01-30,2017-01-30,JGreeves,2016-09-21 00:00:00,,,,,,,
5723,12250,Insurance,Syndicate   Lloyds of London,,2016-05-23,2017-05-23,JGreeves,2016-09-21 00:00:00,,,,,,,
5724,12251,Insurance,Syndicate  Lloyds of London,,2015-05-23,2016-05-23,JGreeves,2016-09-21 00:00:00,,,,,,,
5725,12252,Insurance,Syndicate Lloyds of London,,2016-05-23,2017-05-23,JGreeves,2016-09-21 00:00:00,,,,,,,
5726,12255,Insurance,ACE American Insurance Co,,2016-10-01,2017-10-01,JGreeves,2016-10-07 00:00:00,,,,,,,
5727,12266,Insurance,Crum & Foster Specialty Ins Co,,2016-06-24,2017-06-24,JGreeves,2017-02-21 00:00:00,,,,,,,
5728,12272,Insurance,Crum & Foster Specialty Ins Co,,2016-04-22,2017-04-22,JGreeves,2017-02-22 00:00:00,,,,,,,
5729,12273,Insurance,ACE American,,2017-01-01,2018-01-01,JGreeves,2017-02-22 00:00:00,,,,,,,
5730,12274,Insurance,Crum & Foster,,2015-12-20,2017-12-20,JGreeves,2017-02-23 00:00:00,,,,,,,
5731,12285,Self Insured,,,,,JGreeves,2017-04-05 00:00:00,,,,,,,
5732,12286,Insurance,,,2016-06-30,2017-06-30,JGreeves,2017-04-05 00:00:00,,,,,,,
5733,12289,Self Insured,,,2017-04-20,2018-04-20,CBoulind,2017-06-28 00:00:00,,,,,,,
5734,12290,Self Insured,,,2017-01-01,2018-01-01,CBoulind,2017-06-28 00:00:00,,,,,,,
5735,12291,Insurance,AIG Specialty Insurance Co.,ST1904230,2017-01-01,2018-01-01,CBoulind,2017-06-28 00:00:00,,,,,,,
5736,12292,Insurance,AIG Specialty Insurance Co.,ST1904230,2017-01-01,2018-01-01,CBoulind,2017-06-28 00:00:00,,,,,,,
5737,12293,Insurance,Great American Alliance Insurance Co.,BTA 9989928-05,2017-05-20,2018-05-20,CBoulind,2017-06-28 00:00:00,,,,,,,
5738,12294,Insurance,AIG Specialty Insurance Co.,ST1904230,2017-01-01,2018-01-01,CBoulind,2017-06-29 00:00:00,,,,,,,
5739,12295,Insurance,AIG Specialty Insurance Co.,ST1904230,2017-01-01,2018-01-01,CBoulind,2017-06-29 00:00:00,,,,,,,
5740,12296,Insurance,AIG Specialty Insurance Co.,ST1904230,2017-01-01,2018-01-01,CBoulind,2017-06-29 00:00:00,,,,,,,
5741,12297,Insurance,AIG Specialty Insurance Co.,ST1904320,2017-01-01,2018-01-01,CBoulind,2017-06-29 00:00:00,,,,,,,
5742,12299,Insurance,Crum & Forster Specialty Insurance Co.,STP-115844,2017-03-10,2018-03-10,CBoulind,2017-08-17 00:00:00,,,,,,,
5743,12300,Insurance,Crum & Foster Specialty Insurance Co.,,2016-10-01,2017-10-01,CBoulind,2017-08-17 00:00:00,,,,,,,
5744,12301,Insurance,Ace American Insurance Co.,G24795354 003,2016-09-16,2017-09-16,CBoulind,2017-08-17 00:00:00,,,,,,,
5745,12302,State Fund,PSTF,,2017-11-01,2017-11-01,JGreeves,2017-07-24 00:00:00,,,,,,,
5746,12303,State Fund,PSTF,,2016-08-01,2017-08-01,JGreeves,2017-07-24 00:00:00,,,,,,,
5747,12304,State Fund,PSTF,,2017-02-01,2018-02-01,JGreeves,2017-07-24 00:00:00,,,,,,,
5748,12305,State Fund,PSTF,,2017-02-01,2018-02-01,JGreeves,2017-07-24 00:00:00,,,,,,,
5749,12306,Insurance,ADEC Certified,,2016-11-02,2017-11-02,JGreeves,2017-07-31 00:00:00,,,,,,,
5750,12307,Insurance,ADEC Certifed,,2017-01-29,2018-01-29,JGreeves,2017-08-01 00:00:00,,,,,,,
5751,12308,Insurance,,,2016-12-08,2017-12-08,JGreeves,2017-08-02 00:00:00,,,,,,,
5752,12309,Insurance,Country Wide,,2017-02-24,2018-02-24,JGreeves,2017-08-14 00:00:00,,,,,,,
5753,12310,Insurance,ADEC verified,,2016-08-22,2017-08-22,JGreeves,2017-08-15 00:00:00,,,,,,,
5754,12312,Insurance,,,2016-11-25,2017-11-25,JGreeves,2017-08-16 00:00:00,,,,,,,
5755,12313,Insurance,ADEC verified,,2016-12-12,2017-12-12,JGreeves,2017-08-16 00:00:00,,,,,,,
5756,12314,Insurance,ADEC verified,,2016-08-22,2017-08-22,JGreeves,2017-08-16 00:00:00,,,,,,,
5757,12315,Insurance,Crum & Forster Specialty Insurance Co.,STP-118456,2017-08-12,2018-08-12,CBoulind,2017-09-25 00:00:00,,,,,,,
5758,12316,Insurance,,,,,JGreeves,2017-09-26 00:00:00,,,,,,,
5841,2306,Insurance,ACE American Insurance Company,G24850249 003,2018-09-06,2019-09-06,MPOMES,2022-01-07 00:00:00,MPOMES,2023-05-15 13:52:53,TRUE,TRUE,1000000.0,1000000.0,TRUE
5861,7994,Insurance,PSTF,,2020-04-01,2022-04-01,JGREEVES,2022-03-08 17:50:36,,,,,,,
5881,7998,Insurance,PSTF,,2021-04-01,2022-04-01,JGREEVES,2022-03-09 15:13:18,,,,,,,
5901,12424,Insurance,Illinois Union Company,,2021-09-01,2022-09-01,JGREEVES,2022-05-03 11:25:32,,,,,,,
5921,8216,Insurance,Colony Insurance Co.,WA629832-18,2021-11-13,2022-11-13,CBOULIND,2022-08-29 13:00:00,,,,,,,
5941,2305,State Fund,Nebraska,Title 200,2021-07-28,2022-07-28,MPOMES,2022-10-24 15:39:13,,,TRUE,TRUE,1000000.0,1000000.0,TRUE
5961,2311,Insurance,NACL,NACL0058012,2022-01-01,2023-01-01,MPOMES,2022-10-31 00:00:00,MPOMES,2023-05-17 12:46:17,TRUE,TRUE,1000000.0,1000000.0,TRUE
5981,2308,Govt. Entity: State Covered,Nebraska Title 200,,2022-01-01,2023-01-01,MPOMES,2022-11-10 11:56:13,,,TRUE,TRUE,1000000.0,1000000.0,TRUE
6001,2306,Insurance,ACE American Insurance Company,G24850249 006,2021-09-05,2022-09-06,MPOMES,2023-05-12 00:00:00,MPOMES,2023-05-15 13:52:26,TRUE,TRUE,1000000.0,1000000.0,TRUE
6002,2306,Trust Fund,Nebraska Title 200,,1986-04-21,2023-05-17,MPOMES,2023-05-12 00:00:00,MPOMES,2023-05-17 12:59:17,TRUE,TRUE,1000000.0,1000000.0,TRUE
6021,2307,Trust Fund,Nebraska Title 200,,1998-09-02,2023-05-17,MPOMES,2023-05-15 00:00:00,MPOMES,2023-05-17 12:51:18,TRUE,TRUE,1000000.0,1000000.0,TRUE
6041,2311,Trust Fund,Nebraska Title 200,,2001-10-31,2023-05-17,MPOMES,2023-05-17 13:00:45,,,TRUE,TRUE,1000000.0,1000000.0,TRUE
5759,12317,Insurance,Colony,,2017-02-26,2018-02-26,JGreeves,2017-09-28 00:00:00,,,,,,,
5760,12318,Insurance,Colony,,2017-08-09,2018-08-09,JGreeves,2017-09-28 00:00:00,,,,,,,
5761,12319,Insurance,Liberty Surplus Insurance Co.,TXE-NY-100314-117,2017-04-26,2018-04-26,CBoulind,2017-10-18 00:00:00,,,,,,,
5762,12320,Self Insured,,,2017-08-21,2018-08-21,CBoulind,2017-10-18 00:00:00,,,,,,,
5763,12321,Insurance,Colony Insurance Co.,WA641428-7,2017-02-02,2018-02-02,CBoulind,2017-10-18 00:00:00,,,,,,,
5764,12322,Insurance,AIG Speciality Insurance Co.,ST1904230,2018-01-01,2019-01-01,CBoulind,2018-03-22 00:00:00,,,,,,,
5765,12323,Insurance,AIG Specialty Insurance Co.,ST1904230,2018-01-01,2019-01-01,CBoulind,2018-03-22 00:00:00,,,,,,,
5766,12324,Insurance,AIG Specialty Insurance Co.,ST1904230,2018-01-01,2019-01-01,DEBUG,2018-03-22 00:00:00,,,,,,,
5767,12325,Insurance,AIG Specialty Insurance Co.,ST1904230,2018-01-01,2019-01-01,CBoulind,2018-03-22 00:00:00,,,,,,,
5768,12327,Self Insured,,,2017-06-20,2018-06-20,CBoulind,2018-03-22 00:00:00,,,,,,,
5769,12328,Insurance,Crum & Forester,STP-112539,2016-06-18,2018-06-18,CBoulind,2018-03-22 00:00:00,,,,,,,
5770,12329,Insurance,Crum & Forster,STP-403507,2017-09-01,2018-09-01,DEBUG,2018-03-22 00:00:00,,,,,,,
5771,12331,Insurance,Crum & Foster,,2017-09-30,2019-09-30,JGreeves,2018-04-18 00:00:00,,,,,,,
5772,12332,Insurance,Crum & Foster,,2017-08-07,2019-08-07,JGreeves,2018-04-18 00:00:00,,,,,,,
5773,12333,Insurance,Illnois Union Ins Co,,2017-05-01,2018-05-01,JGreeves,2018-04-18 00:00:00,,,,,,,
5774,12337,Insurance,Tokio Marine Specialty Insurance Co.,STEP010940-00,2017-05-24,2018-05-24,CBoulind,2018-05-24 00:00:00,,,,,,,
5775,12338,Insurance,Nautilus Insurance Co.,CST2012893-13,2017-10-01,2018-10-01,CBoulind,2018-05-24 00:00:00,,,,,,,
5776,12340,Insurance,Nautilus Insurance Co.,CST2003933-16,2017-10-04,2018-10-04,CBoulind,2018-06-11 00:00:00,,,,,,,
5777,12341,Insurance,Nautilus Insurance Co.,CST202218-11,2018-02-15,2019-02-15,CBoulind,2018-05-24 00:00:00,,,,,,,
5778,12343,Insurance,Liberty Surplus Insurance Co.,TXENYB12250117,2017-11-06,2018-11-06,CBoulind,2018-05-24 00:00:00,,,,,,,
5779,12344,,,,2017-05-01,,JGreeves,2018-04-30 00:00:00,,,,,,,
5780,12345,Insurance,ACE American,,2018-03-04,2019-03-04,JGreeves,2018-04-30 00:00:00,,,,,,,
5781,12346,Self Insured,,,2017-06-20,,JGreeves,2018-04-30 00:00:00,,,,,,,
5782,12347,Self Insured,,,,,JGreeves,2018-04-30 00:00:00,,,,,,,
5783,12348,Self Insured,,,,,JGreeves,2018-04-30 00:00:00,,,,,,,
5784,12349,Insurance,Great American Alliance Ins Co,,2017-09-21,2018-09-17,JGreeves,2018-05-01 00:00:00,,,,,,,
5785,12350,Insurance,Crum & Foster,,2017-08-03,2018-08-31,JGreeves,2018-05-01 00:00:00,,,,,,,
5786,12351,Insurance,Nautilus Insurance Co,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-22 00:00:00,,,,,,,
5787,12352,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-23 00:00:00,,,,,,,
5788,12353,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-23 00:00:00,,,,,,,
5789,12354,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-31 00:00:00,,,,,,,
5790,12355,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-23 00:00:00,,,,,,,
5791,12356,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-20,showell,2019-07-23 00:00:00,,,,,,,
5792,12357,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-23 00:00:00,,,,,,,
5793,12358,Insurance,Great American,BTA9986831-08,2018-04-01,2019-04-01,showell,2019-03-14 00:00:00,,,,,,,
5794,12359,Insurance,Illinois Union Insurance Co.,USTG2181037A015,2018-05-01,2019-05-01,showell,2019-03-13 00:00:00,,,,,,,
5795,12360,Insurance,Crum and Forster Specialty Insurance,STP-123330,2018-08-01,2019-08-01,showell,2019-03-13 00:00:00,,,,,,,
5796,12361,Insurance,Nautilus Insurance Co.,CST2026413-10,2018-06-06,2019-06-06,showell,2019-03-14 00:00:00,,,,,,,
5797,12362,,,,,,showell,2019-03-14 00:00:00,,,,,,,
5798,12363,,no insurance since 2015,,,,showell,2019-03-13 00:00:00,,,,,,,
5799,12364,Local Govt. Financial Test,"Douglas County, Oregon",,2018-07-30,2019-07-30,showell,2019-03-14 00:00:00,,,,,,,
5800,12365,Insurance,Mid Continent Casualty Co,04-TOP-000004018,2019-04-28,2020-04-28,showell,2019-05-17 00:00:00,,,,,,,
5801,12366,Insurance,Crum and Forster Specialty Insurance Company,1240392045,2019-02-28,2020-02-28,showell,2019-03-13 00:00:00,,,,,,,
5802,12367,Insurance,AEGIS,XL5063408P,2019-01-01,2020-01-01,showell,2019-03-13 00:00:00,,,,,,,
5803,12368,Insurance,Great American E&S Insurance Company,PEL184946607,2018-11-01,2019-11-01,showell,2019-03-13 00:00:00,,,,,,,
5804,12369,Insurance,04-TOP-005-000832,Mid Casualty Company,2019-03-01,2020-03-01,showell,2019-05-16 00:00:00,,,,,,,
5805,12370,Self Insured,Financial Letter by CFO,,2018-08-20,2019-08-20,showell,2019-05-17 00:00:00,,,,,,,
5806,12371,Insurance,Crum & Forster Spec Insurance Co,STP-127052,2019-04-23,2020-04-23,showell,2019-05-16 00:00:00,,,,,,,
5807,12373,Insurance,Mid-Continent Casualty Co.,04-TOP-005000416,2019-01-22,2020-01-22,showell,2019-05-16 00:00:00,,,,,,,
5808,12374,Insurance,Mid Continent Casualty Company,04-TOP-005000430,2019-03-01,2020-03-01,showell,2019-05-15 00:00:00,,,,,,,
5809,12375,Insurance,Great American Alliance,BTA3744414-02,2018-12-22,2019-12-22,showell,2019-05-15 00:00:00,,,,,,,
5810,12376,Insurance,Great American Alliance Insurance Co.,BTA3744414-02,2018-12-22,2019-12-22,showell,2019-05-15 00:00:00,,,,,,,
5811,12377,Insurance,Colony,WA642358-2,2019-02-10,2020-02-10,showell,2019-08-08 00:00:00,,,,,,,
5812,12378,Insurance,Illinois Union Insurance Co.,UST G28150039003,2018-09-01,2019-09-01,showell,2019-08-01 00:00:00,,,,,,,
5813,12379,Insurance,Colony,600-168-041-001-0010,,2017-04-01,showell,2019-02-25 00:00:00,,,,,,,
5814,12381,Insurance,Great American E&S Insurance Co.,PEL 1849466-07,2018-11-16,2019-11-01,showell,2019-05-16 00:00:00,,,,,,,
5815,12382,Insurance,Breckenridge Insurance Services,CST2006836-14,2018-11-20,2019-11-20,CBoulind,2019-05-30 00:00:00,,,,,,,
5816,12383,Insurance,Colony,WA342091-4,2018-08-03,2019-08-03,showell,2019-06-19 00:00:00,,,,,,,
5817,12384,Insurance,Griffin,WA629880-14,2018-07-16,2019-07-16,showell,2019-06-19 00:00:00,,,,,,,
5818,12385,Insurance,Illinois Uniion Insurance Co,G2181037A016,2019-05-01,2020-05-01,showell,2019-06-19 00:00:00,,,,,,,
5819,12386,Insurance,Colony,WA642124-4,2018-12-15,2019-12-15,showell,2019-07-31 00:00:00,,,,,,,
5820,12388,Insurance,Colony,WA641819-7,2019-04-04,2020-04-04,showell,2019-09-06 00:00:00,,,,,,,
5821,12389,Insurance,Colony,WA629128-20,2019-03-30,2020-03-30,showell,2019-09-06 00:00:00,,,,,,,
5822,12390,Govt. Entity: State Covered,WSDOT,,,,showell,2019-09-11 00:00:00,,,,,,,
5823,12392,Insurance,Colony,WA629397-19,2019-10-23,2019-10-23,showell,2019-09-20 00:00:00,,,,,,,
5824,12393,Insurance,Great American,05-TOP-000005541,2019-09-25,2020-10-12,showell,2019-10-18 00:00:00,,,,,,,
5825,12394,Insurance,Colony,WA642622,2019-05-15,2020-05-15,showell,2019-11-15 00:00:00,,,,,,,
5826,12395,Insurance,Colony,WA642294-3,2019-06-18,2020-06-08,showell,2019-12-05 00:00:00,,,,,,,
5827,12396,Insurance,Colony,WA640361-13,2019-10-01,2020-10-01,showell,2019-11-18 00:00:00,,,,,,,
4337,9405,State Fund,PSTF,,2016-10-01,2017-10-01,JGreeves,2017-07-25 00:00:00,,,,,,,
4338,9406,State Fund,,,,,bcamenga,2003-11-14 00:00:00,,,,,,,
4339,9408,State Fund,PSTF,9,2002-07-01,2003-07-01,CBoulind,2011-03-22 00:00:00,,,,,,,
4340,9409,State Fund,PSTF,188,1998-02-01,1999-02-01,CBoulind,2011-03-22 00:00:00,,,,,,,
4341,9410,State Fund,,,,,dgray,1998-12-03 00:00:00,,,,,,,
4342,9412,State Fund,,,,,dgray,1999-01-06 00:00:00,,,,,,,
4343,9414,State Fund,PSTF,,2003-05-01,2004-05-01,CBoulind,2011-05-10 00:00:00,,,,,,,
4344,9415,State Fund,,,,,dgray,1998-01-09 00:00:00,,,,,,,
4345,9415,Other,,,,,dgray,1998-01-09 00:00:00,,,,,,,
4346,9416,State Fund,PSTF,928,1998-11-05,1999-11-01,CBoulind,2011-05-10 00:00:00,,,,,,,
4347,9418,Insurance,,,,,dgray,1997-10-22 00:00:00,,,,,,,
4348,9419,State Fund,PSTF,11,1998-11-01,1999-11-01,CBoulind,2011-03-24 00:00:00,,,,,,,
4349,9423,State Fund,PSTF,,2005-09-01,2006-09-01,CBoulind,2011-05-10 00:00:00,,,,,,,
4350,9425,State Fund,PSTF,,2002-12-01,2003-12-01,CBoulind,2011-05-10 00:00:00,,,,,,,
4351,9427,State Fund,PSTF,645,1997-10-01,1998-10-01,CBoulind,2011-05-10 00:00:00,,,,,,,
4352,9429,Self Insured,,,,,dgray,1998-12-16 00:00:00,,,,,,,
4353,9430,Self Insured,,,,,dgray,1999-01-08 00:00:00,,,,,,,
4354,9430,State Fund,,,,,dgray,1999-01-08 00:00:00,,,,,,,
4355,9431,Self Insured,,,,,htimothy,1999-04-15 00:00:00,,,,,,,
4356,9432,State Fund,,,,,htimothy,1999-02-01 00:00:00,,,,,,,
4357,9433,Insurance,,,,,VF,1992-05-06 00:00:00,,,,,,,
4358,9435,State Fund,PSTF,158,1997-12-01,1998-12-01,CBoulind,2011-05-13 00:00:00,,,,,,,
4359,9435,State Fund,PSTF,,2002-12-01,2003-12-01,eorzech,2012-02-06 00:00:00,,,,,,,
4360,9436,State Fund,PTSF,,1997-09-01,1998-09-01,eorzech,2012-01-23 00:00:00,,,,,,,
4361,9437,State Fund,PSTF,,2005-12-01,2006-12-01,CBoulind,2011-05-13 00:00:00,,,,,,,
4362,9438,Self Insured,,,,,dgray,1999-01-08 00:00:00,,,,,,,
4363,9440,State Fund,,,,,UT,1993-05-12 00:00:00,,,,,,,
4364,9441,State Fund,PSTF,,2005-05-01,2006-05-01,CBoulind,2011-05-13 00:00:00,,,,,,,
4365,9442,State Fund,PSTF,,,,CBoulind,2011-03-24 00:00:00,,,,,,,
4366,9443,State Fund,PSTF,,2005-05-01,2006-05-01,eorzech,2012-03-09 00:00:00,,,,,,,
4367,9447,State Fund,PSTF,1315,,,CBoulind,2011-03-24 00:00:00,,,,,,,
4368,9447,State Fund,PSTF,550,1993-10-04,1994-10-04,CBoulind,2013-01-18 00:00:00,,,,,,,
4369,9448,State Fund,PSTF,,2003-06-01,2004-06-01,CBoulind,2011-05-13 00:00:00,,,,,,,
4370,9449,State Fund,PTSF,11,1998-11-01,1999-11-01,eorzech,2012-01-03 00:00:00,,,,,,,
4371,9450,Other,,,,,dgray,1997-12-11 00:00:00,,,,,,,
4372,9451,State Fund,PSTF,1199,2005-02-01,2006-02-01,CBoulind,2011-05-13 00:00:00,,,,,,,
4373,9452,State Fund,,,,,UT,1994-03-28 00:00:00,,,,,,,
4374,9453,State Fund,,,2005-03-01,2006-03-01,eorzech,2012-09-07 00:00:00,,,,,,,
4375,9454,State Fund,PSTF,,2005-04-01,2006-04-01,CBoulind,2011-05-13 00:00:00,,,,,,,
4376,9455,State Fund,,,,,dgray,1999-01-08 00:00:00,,,,,,,
4377,9456,State Fund,,,,,dgray,1999-01-08 00:00:00,,,,,,,
4378,9458,State Fund,PSTF,765,2009-02-01,2010-02-01,CBoulind,2012-05-25 00:00:00,,,,,,,
4379,9459,State Fund,PSTF,,1997-04-01,1998-04-01,CBoulind,2011-05-19 00:00:00,,,,,,,
4380,9460,State Fund,PSTF,1385,2004-12-01,2005-12-01,CBoulind,2011-05-19 00:00:00,,,,,,,
4381,9461,State Fund,PSTF,588,1997-03-01,1998-03-01,CBoulind,2011-09-16 00:00:00,,,,,,,
4382,9462,State Fund,PSTF,,1997-08-01,1998-08-01,CBoulind,2011-09-16 00:00:00,,,,,,,
4383,9464,State Fund,,,,,UT,1993-05-17 00:00:00,,,,,,,
4384,9465,State Fund,PSTF,300,1997-05-01,1998-05-01,eorzech,2012-03-12 00:00:00,,,,,,,
4385,9466,State Fund,PSTF,,1997-05-01,1998-05-01,DEBUG,2011-09-15 00:00:00,,,,,,,
4386,9467,Other,,,,,dgray,1997-12-03 00:00:00,,,,,,,
4387,9468,State Fund,,,,,dgray,1999-01-05 00:00:00,,,,,,,
4388,9469,Other,,,,,dgray,1998-03-09 00:00:00,,,,,,,
4389,9470,Govt. Entity: Federal Covered,,,,,CBoulind,2011-05-19 00:00:00,,,,,,,
4390,9471,Other,,,,,DGRAY,1998-01-22 00:00:00,,,,,,,
4391,9472,Other,,,,,dgray,1997-12-11 00:00:00,,,,,,,
4392,9473,State Fund,PSTF,300,1997-05-01,1998-05-01,eorzech,2012-03-12 00:00:00,,,,,,,
